,0
8139,1.0
8140,5.0
8141,3.0
8142,7.0
8143,9.0
8144,9.0
8145,9.0
8146,8.0
8147,5.0
8148,9.0
8149,9.0
8150,6.0
8151,8.0
8152,8.0
8153,4.0
8154,8.0
8155,1.0
8156,0.0
8157,1.0
8158,8.0
8159,8.0
8160,6.0
8161,5.0
8162,9.0
8163,0.0
8164,6.0
8165,1.0
8166,2.0
8167,6.0
8168,6.0
8169,3.0
8170,5.0
8171,6.0
8172,5.0
8173,5.0
8174,3.0
8175,3.0
8176,6.0
8177,8.0
8178,9.0
8179,4.0
8180,4.0
8181,3.0
8182,8.0
8183,3.0
8184,6.0
8185,0.0
8186,8.0
8187,5.0
8188,7.0
8189,8.0
8190,4.0
8191,6.0
8192,5.0
8193,3.0
8194,1.0
8195,8.0
8196,3.0
8197,0.0
8198,4.0
8199,4.0
8200,3.0
8201,3.0
8202,5.0
8203,3.0
8204,3.0
8205,2.0
8206,7.0
8207,7.0
8208,8.0
8209,2.0
8210,0.0
8211,5.0
8212,5.0
8213,6.0
8214,1.0
8215,1.0
8216,3.0
8217,9.0
8218,9.0
8219,3.0
8220,6.0
8221,7.0
8222,1.0
8223,8.0
8224,3.0
8225,9.0
8226,8.0
8227,7.0
8228,8.0
8229,8.0
8230,0.0
8231,3.0
8232,2.0
8233,4.0
8234,8.0
8235,7.0
8236,5.0
8237,7.0
8238,1.0
8239,8.0
8240,7.0
8241,3.0
8242,5.0
8243,4.0
8244,4.0
8245,3.0
8246,8.0
8247,6.0
8248,1.0
8249,1.0
8250,6.0
8251,3.0
8252,2.0
8253,2.0
8254,8.0
8255,9.0
8256,8.0
8257,3.0
8258,3.0
8259,8.0
8260,1.0
8261,1.0
8262,0.0
8263,5.0
8264,2.0
8265,0.0
8266,5.0
8267,0.0
8268,5.0
8269,8.0
8270,6.0
8271,3.0
8272,9.0
8273,6.0
8274,6.0
8275,3.0
8276,9.0
8277,4.0
8278,8.0
8279,3.0
8280,4.0
8281,3.0
8282,1.0
8283,1.0
8284,2.0
8285,9.0
8286,7.0
8287,8.0
8288,5.0
8289,5.0
8290,8.0
8291,6.0
8292,9.0
8293,0.0
8294,8.0
8295,3.0
8296,5.0
8297,1.0
8298,3.0
8299,3.0
8300,5.0
8301,5.0
8302,3.0
8303,8.0
8304,1.0
8305,4.0
8306,6.0
8307,4.0
8308,2.0
8309,4.0
8310,3.0
8311,8.0
8312,9.0
8313,6.0
8314,6.0
8315,6.0
8316,5.0
8317,5.0
8318,2.0
8319,7.0
8320,7.0
8321,4.0
8322,4.0
8323,9.0
8324,3.0
8325,8.0
8326,3.0
8327,7.0
8328,7.0
8329,8.0
8330,5.0
8331,3.0
8332,9.0
8333,1.0
8334,6.0
8335,7.0
8336,3.0
8337,3.0
8338,3.0
8339,8.0
8340,5.0
8341,6.0
8342,1.0
8343,3.0
8344,7.0
8345,9.0
8346,6.0
8347,1.0
8348,6.0
8349,4.0
8350,9.0
8351,0.0
8352,5.0
8353,7.0
8354,4.0
8355,9.0
8356,1.0
8357,0.0
8358,0.0
8359,2.0
8360,7.0
8361,8.0
8362,3.0
8363,2.0
8364,7.0
8365,6.0
8366,1.0
8367,6.0
8368,6.0
8369,4.0
8370,4.0
8371,2.0
8372,1.0
8373,8.0
8374,4.0
8375,4.0
8376,7.0
8377,8.0
8378,5.0
8379,8.0
8380,9.0
8381,4.0
8382,3.0
8383,2.0
8384,2.0
8385,9.0
8386,3.0
8387,0.0
8388,1.0
8389,1.0
8390,1.0
8391,1.0
8392,6.0
8393,8.0
8394,7.0
8395,1.0
8396,3.0
8397,0.0
8398,4.0
8399,5.0
8400,0.0
8401,3.0
8402,0.0
8403,6.0
8404,2.0
8405,0.0
8406,9.0
8407,8.0
8408,6.0
8409,8.0
8410,5.0
8411,8.0
8412,2.0
8413,9.0
8414,6.0
8415,0.0
8416,6.0
8417,1.0
8418,8.0
8419,7.0
8420,3.0
8421,2.0
8422,2.0
8423,6.0
8424,5.0
8425,6.0
8426,9.0
8427,2.0
8428,5.0
8429,4.0
8430,9.0
8431,8.0
8432,5.0
8433,3.0
8434,9.0
8435,3.0
8436,5.0
8437,7.0
8438,1.0
8439,8.0
8440,5.0
8441,8.0
8442,6.0
8443,2.0
8444,5.0
8445,1.0
8446,3.0
8447,0.0
8448,4.0
8449,1.0
8450,9.0
8451,5.0
8452,4.0
8453,9.0
8454,2.0
8455,1.0
8456,4.0
8457,2.0
8458,5.0
8459,9.0
8460,8.0
8461,7.0
8462,2.0
8463,1.0
8464,6.0
8465,9.0
8466,7.0
8467,3.0
8468,6.0
8469,5.0
8470,8.0
8471,0.0
8472,2.0
8473,2.0
8474,4.0
8475,9.0
8476,0.0
8477,5.0
8478,5.0
8479,4.0
8480,2.0
8481,3.0
8482,1.0
8483,0.0
8484,3.0
8485,0.0
8486,4.0
8487,4.0
8488,9.0
8489,1.0
8490,3.0
8491,3.0
8492,0.0
8493,2.0
8494,1.0
8495,1.0
8496,0.0
8497,4.0
8498,1.0
8499,9.0
8500,4.0
8501,8.0
8502,1.0
8503,1.0
8504,1.0
8505,5.0
8506,9.0
8507,8.0
8508,1.0
8509,6.0
8510,7.0
8511,2.0
8512,9.0
8513,9.0
8514,7.0
8515,8.0
8516,8.0
8517,1.0
8518,9.0
8519,7.0
8520,8.0
8521,9.0
8522,1.0
8523,6.0
8524,6.0
8525,3.0
8526,3.0
8527,1.0
8528,3.0
8529,0.0
8530,8.0
8531,8.0
8532,3.0
8533,6.0
8534,6.0
8535,7.0
8536,1.0
8537,0.0
8538,7.0
8539,6.0
8540,4.0
8541,8.0
8542,2.0
8543,0.0
8544,6.0
8545,6.0
8546,8.0
8547,6.0
8548,3.0
8549,1.0
8550,1.0
8551,8.0
8552,6.0
8553,7.0
8554,0.0
8555,5.0
8556,4.0
8557,3.0
8558,2.0
8559,1.0
8560,7.0
8561,8.0
8562,2.0
8563,0.0
8564,1.0
8565,7.0
8566,4.0
8567,8.0
8568,7.0
8569,6.0
8570,6.0
8571,7.0
8572,0.0
8573,6.0
8574,4.0
8575,9.0
8576,2.0
8577,3.0
8578,2.0
8579,1.0
8580,3.0
8581,8.0
8582,6.0
8583,8.0
8584,1.0
8585,9.0
8586,6.0
8587,7.0
8588,6.0
8589,5.0
8590,0.0
8591,6.0
8592,0.0
8593,1.0
8594,3.0
8595,1.0
8596,1.0
8597,5.0
8598,3.0
8599,4.0
8600,3.0
8601,3.0
8602,8.0
8603,1.0
8604,6.0
8605,6.0
8606,1.0
8607,8.0
8608,8.0
8609,6.0
8610,2.0
8611,7.0
8612,4.0
8613,6.0
8614,8.0
8615,9.0
8616,3.0
8617,3.0
8618,5.0
8619,5.0
8620,3.0
8621,1.0
8622,4.0
8623,1.0
8624,9.0
8625,5.0
8626,1.0
8627,7.0
8628,7.0
8629,7.0
8630,5.0
8631,2.0
8632,3.0
8633,3.0
8634,6.0
8635,6.0
8636,6.0
8637,4.0
8638,0.0
8639,7.0
8640,1.0
8641,7.0
8642,3.0
8643,0.0
8644,8.0
8645,1.0
8646,2.0
8647,4.0
8648,1.0
8649,2.0
8650,2.0
8651,4.0
8652,9.0
8653,8.0
8654,2.0
8655,8.0
8656,7.0
8657,6.0
8658,3.0
8659,4.0
8660,7.0
8661,2.0
8662,3.0
8663,1.0
8664,5.0
8665,3.0
8666,0.0
8667,4.0
8668,3.0
8669,4.0
8670,9.0
8671,4.0
8672,7.0
8673,9.0
8674,1.0
8675,7.0
8676,8.0
8677,3.0
8678,1.0
8679,8.0
8680,3.0
8681,2.0
8682,5.0
8683,7.0
8684,2.0
8685,7.0
8686,9.0
8687,6.0
8688,8.0
8689,6.0
8690,8.0
8691,6.0
8692,5.0
8693,9.0
8694,0.0
8695,4.0
8696,8.0
8697,5.0
8698,6.0
8699,4.0
8700,3.0
8701,8.0
8702,0.0
8703,4.0
8704,8.0
8705,6.0
8706,7.0
8707,2.0
8708,7.0
8709,1.0
8710,7.0
8711,4.0
8712,1.0
8713,2.0
8714,4.0
8715,2.0
8716,2.0
8717,8.0
8718,7.0
8719,2.0
8720,2.0
8721,6.0
8722,7.0
8723,5.0
8724,6.0
8725,8.0
8726,9.0
8727,9.0
8728,6.0
8729,5.0
8730,2.0
8731,9.0
8732,8.0
8733,7.0
8734,2.0
8735,3.0
8736,3.0
8737,7.0
8738,4.0
8739,3.0
8740,2.0
8741,1.0
8742,9.0
8743,0.0
8744,1.0
8745,5.0
8746,3.0
8747,2.0
8748,6.0
8749,5.0
8750,9.0
8751,1.0
8752,5.0
8753,4.0
8754,3.0
8755,6.0
8756,2.0
8757,8.0
8758,9.0
8759,7.0
8760,8.0
8761,0.0
8762,8.0
8763,9.0
8764,1.0
8765,2.0
8766,5.0
8767,7.0
8768,2.0
8769,0.0
8770,6.0
8771,6.0
8772,1.0
8773,6.0
8774,3.0
8775,1.0
8776,5.0
8777,0.0
8778,3.0
8779,7.0
8780,4.0
8781,6.0
8782,5.0
8783,6.0
8784,4.0
8785,8.0
8786,3.0
8787,4.0
8788,5.0
8789,5.0
8790,0.0
8791,6.0
8792,6.0
8793,7.0
8794,5.0
8795,0.0
8796,9.0
8797,9.0
8798,6.0
8799,1.0
8800,0.0
8801,4.0
8802,6.0
8803,3.0
8804,6.0
8805,9.0
8806,3.0
8807,6.0
8808,6.0
8809,8.0
8810,2.0
8811,1.0
8812,0.0
8813,1.0
8814,9.0
8815,3.0
8816,7.0
8817,4.0
8818,3.0
8819,0.0
8820,2.0
8821,7.0
8822,6.0
8823,4.0
8824,3.0
8825,0.0
8826,8.0
8827,2.0
8828,0.0
8829,0.0
8830,9.0
8831,6.0
8832,6.0
8833,6.0
8834,8.0
8835,7.0
8836,4.0
8837,1.0
8838,8.0
8839,1.0
8840,2.0
8841,2.0
8842,4.0
8843,8.0
8844,5.0
8845,2.0
8846,6.0
8847,5.0
8848,3.0
8849,9.0
8850,1.0
8851,0.0
8852,7.0
8853,2.0
8854,4.0
8855,4.0
8856,0.0
8857,0.0
8858,6.0
8859,2.0
8860,2.0
8861,4.0
8862,0.0
8863,5.0
8864,9.0
8865,7.0
8866,1.0
8867,8.0
8868,4.0
8869,5.0
8870,5.0
8871,9.0
8872,8.0
8873,5.0
8874,7.0
8875,8.0
8876,0.0
8877,9.0
8878,8.0
8879,9.0
8880,1.0
8881,6.0
8882,3.0
8883,8.0
8884,0.0
8885,3.0
8886,4.0
8887,4.0
8888,8.0
8889,4.0
8890,8.0
8891,9.0
8892,8.0
8893,6.0
8894,0.0
8895,0.0
8896,8.0
8897,2.0
8898,7.0
8899,4.0
8900,2.0
8901,5.0
8902,6.0
8903,0.0
8904,5.0
8905,8.0
8906,4.0
8907,1.0
8908,9.0
8909,0.0
8910,1.0
8911,4.0
8912,4.0
8913,8.0
8914,4.0
8915,9.0
8916,6.0
8917,0.0
8918,7.0
8919,7.0
8920,6.0
8921,8.0
8922,9.0
8923,6.0
8924,2.0
8925,0.0
8926,4.0
8927,9.0
8928,4.0
8929,9.0
8930,3.0
8931,9.0
8932,6.0
8933,6.0
8934,7.0
8935,0.0
8936,9.0
8937,7.0
8938,1.0
8939,8.0
8940,6.0
8941,0.0
8942,6.0
8943,7.0
8944,4.0
8945,1.0
8946,9.0
8947,4.0
8948,6.0
8949,7.0
8950,9.0
8951,8.0
8952,3.0
8953,9.0
8954,2.0
8955,1.0
8956,2.0
8957,7.0
8958,6.0
8959,1.0
8960,0.0
8961,0.0
8962,5.0
8963,6.0
8964,0.0
8965,4.0
8966,3.0
8967,2.0
8968,8.0
8969,8.0
8970,0.0
8971,6.0
8972,9.0
8973,5.0
8974,2.0
8975,8.0
8976,7.0
8977,0.0
8978,6.0
8979,5.0
8980,9.0
8981,7.0
8982,2.0
8983,3.0
8984,6.0
8985,9.0
8986,6.0
8987,2.0
8988,2.0
8989,4.0
8990,1.0
8991,0.0
8992,5.0
8993,0.0
8994,8.0
8995,9.0
8996,3.0
8997,5.0
8998,9.0
8999,3.0
9000,8.0
9001,1.0
9002,6.0
9003,3.0
9004,7.0
9005,5.0
9006,6.0
9007,2.0
9008,0.0
9009,2.0
9010,8.0
9011,2.0
9012,8.0
9013,7.0
9014,7.0
9015,8.0
9016,1.0
9017,0.0
9018,8.0
9019,9.0
9020,7.0
9021,0.0
9022,3.0
9023,8.0
9024,0.0
9025,5.0
9026,9.0
9027,5.0
9028,8.0
9029,4.0
9030,2.0
9031,0.0
9032,9.0
9033,2.0
9034,2.0
9035,4.0
9036,4.0
9037,9.0
9038,2.0
9039,2.0
9040,2.0
9041,5.0
9042,1.0
9043,3.0
9044,2.0
9045,0.0
9046,0.0
9047,4.0
9048,0.0
9049,6.0
9050,5.0
9051,8.0
9052,0.0
9053,5.0
9054,8.0
9055,6.0
9056,4.0
9057,8.0
9058,5.0
9059,2.0
9060,9.0
9061,7.0
9062,9.0
9063,7.0
9064,1.0
9065,0.0
9066,1.0
9067,9.0
9068,6.0
9069,9.0
9070,2.0
9071,7.0
9072,9.0
9073,4.0
9074,4.0
9075,0.0
9076,6.0
9077,2.0
9078,4.0
9079,1.0
9080,3.0
9081,7.0
9082,2.0
9083,8.0
9084,5.0
9085,9.0
9086,0.0
9087,3.0
9088,2.0
9089,3.0
9090,2.0
9091,7.0
9092,6.0
9093,3.0
9094,2.0
9095,5.0
9096,9.0
9097,0.0
9098,5.0
9099,9.0
9100,9.0
9101,8.0
9102,7.0
9103,7.0
9104,4.0
9105,8.0
9106,6.0
9107,5.0
9108,2.0
9109,3.0
9110,1.0
9111,0.0
9112,4.0
9113,1.0
9114,8.0
9115,8.0
9116,4.0
9117,9.0
9118,4.0
9119,4.0
9120,3.0
9121,3.0
9122,9.0
9123,2.0
9124,0.0
9125,1.0
9126,1.0
9127,8.0
9128,4.0
9129,4.0
9130,8.0
9131,3.0
9132,2.0
9133,9.0
9134,5.0
9135,7.0
9136,6.0
9137,2.0
9138,5.0
9139,4.0
9140,7.0
9141,3.0
9142,3.0
9143,9.0
9144,0.0
9145,1.0
9146,5.0
9147,9.0
9148,3.0
9149,7.0
9150,6.0
9151,0.0
9152,4.0
9153,2.0
9154,2.0
9155,5.0
9156,6.0
9157,3.0
9158,8.0
9159,9.0
9160,5.0
9161,6.0
9162,1.0
9163,4.0
9164,5.0
9165,4.0
9166,6.0
9167,7.0
9168,2.0
9169,1.0
9170,0.0
9171,2.0
9172,0.0
9173,4.0
9174,9.0
9175,8.0
9176,8.0
9177,9.0
9178,1.0
9179,1.0
9180,5.0
9181,0.0
9182,0.0
9183,8.0
9184,7.0
9185,1.0
9186,7.0
9187,4.0
9188,5.0
9189,4.0
9190,3.0
9191,3.0
9192,2.0
9193,0.0
9194,6.0
9195,6.0
9196,0.0
9197,1.0
9198,3.0
9199,9.0
9200,8.0
9201,3.0
9202,7.0
9203,8.0
9204,9.0
9205,4.0
9206,8.0
9207,9.0
9208,0.0
9209,9.0
9210,7.0
9211,1.0
9212,6.0
9213,2.0
9214,9.0
9215,5.0
9216,6.0
9217,9.0
9218,3.0
9219,9.0
9220,8.0
9221,7.0
9222,7.0
9223,1.0
9224,6.0
9225,5.0
9226,3.0
9227,1.0
9228,3.0
9229,1.0
9230,2.0
9231,7.0
9232,1.0
9233,8.0
9234,2.0
9235,0.0
9236,9.0
9237,7.0
9238,9.0
9239,8.0
9240,8.0
9241,6.0
9242,7.0
9243,3.0
9244,7.0
9245,1.0
9246,3.0
9247,9.0
9248,0.0
9249,9.0
9250,3.0
9251,6.0
9252,7.0
9253,2.0
9254,7.0
9255,3.0
9256,0.0
9257,5.0
9258,9.0
9259,7.0
9260,5.0
9261,5.0
9262,0.0
9263,6.0
9264,5.0
9265,1.0
9266,8.0
9267,2.0
9268,7.0
9269,5.0
9270,9.0
9271,0.0
9272,0.0
9273,0.0
9274,8.0
9275,8.0
9276,7.0
9277,3.0
9278,7.0
9279,8.0
9280,9.0
9281,3.0
9282,7.0
9283,9.0
9284,7.0
9285,8.0
9286,7.0
9287,9.0
9288,8.0
9289,5.0
9290,4.0
9291,8.0
9292,3.0
9293,7.0
9294,6.0
9295,3.0
9296,8.0
9297,2.0
9298,1.0
9299,9.0
9300,5.0
9301,7.0
9302,3.0
9303,9.0
9304,5.0
9305,5.0
9306,8.0
9307,7.0
9308,3.0
9309,5.0
9310,3.0
9311,5.0
9312,9.0
9313,7.0
9314,6.0
9315,7.0
9316,3.0
9317,6.0
9318,4.0
9319,3.0
9320,9.0
9321,4.0
9322,2.0
9323,1.0
9324,9.0
9325,6.0
9326,0.0
9327,2.0
9328,6.0
9329,7.0
9330,4.0
9331,7.0
9332,9.0
9333,0.0
9334,7.0
9335,4.0
9336,3.0
9337,5.0
9338,3.0
9339,1.0
9340,1.0
9341,2.0
9342,6.0
9343,8.0
9344,2.0
9345,1.0
9346,7.0
9347,8.0
9348,5.0
9349,9.0
9350,6.0
9351,1.0
9352,1.0
9353,5.0
9354,0.0
9355,6.0
9356,0.0
9357,9.0
9358,2.0
9359,6.0
9360,5.0
9361,8.0
9362,9.0
9363,5.0
9364,5.0
9365,6.0
9366,2.0
9367,9.0
9368,1.0
9369,5.0
9370,8.0
9371,8.0
9372,7.0
9373,1.0
9374,7.0
9375,3.0
9376,5.0
9377,4.0
9378,9.0
9379,7.0
9380,5.0
9381,2.0
9382,9.0
9383,9.0
9384,4.0
9385,7.0
9386,4.0
9387,1.0
9388,3.0
9389,8.0
9390,7.0
9391,9.0
9392,0.0
9393,4.0
9394,5.0
9395,7.0
9396,5.0
9397,2.0
9398,8.0
9399,7.0
9400,6.0
9401,9.0
9402,6.0
9403,9.0
9404,3.0
9405,8.0
9406,5.0
9407,6.0
9408,6.0
9409,9.0
9410,5.0
9411,7.0
9412,8.0
9413,0.0
9414,5.0
9415,0.0
9416,7.0
9417,4.0
9418,8.0
9419,2.0
9420,5.0
9421,1.0
9422,3.0
9423,2.0
9424,2.0
9425,6.0
9426,2.0
9427,1.0
9428,7.0
9429,4.0
9430,6.0
9431,3.0
9432,1.0
9433,3.0
9434,7.0
9435,2.0
9436,1.0
9437,3.0
9438,7.0
9439,0.0
9440,8.0
9441,4.0
9442,4.0
9443,5.0
9444,7.0
9445,9.0
9446,5.0
9447,4.0
9448,3.0
9449,9.0
9450,6.0
9451,8.0
9452,2.0
9453,3.0
9454,3.0
9455,1.0
9456,6.0
9457,1.0
9458,7.0
9459,0.0
9460,3.0
9461,4.0
9462,2.0
9463,9.0
9464,4.0
9465,5.0
9466,8.0
9467,2.0
9468,7.0
9469,0.0
9470,9.0
9471,6.0
9472,8.0
9473,0.0
9474,8.0
9475,2.0
9476,8.0
9477,5.0
9478,7.0
9479,7.0
9480,2.0
9481,2.0
9482,0.0
9483,0.0
9484,0.0
9485,7.0
9486,4.0
9487,1.0
9488,6.0
9489,6.0
9490,8.0
9491,8.0
9492,9.0
9493,0.0
9494,9.0
9495,0.0
9496,1.0
9497,3.0
9498,3.0
9499,0.0
9500,9.0
9501,6.0
9502,6.0
9503,2.0
9504,6.0
9505,3.0
9506,4.0
9507,0.0
9508,8.0
9509,4.0
9510,1.0
9511,4.0
9512,0.0
9513,6.0
9514,5.0
9515,0.0
9516,9.0
9517,9.0
9518,9.0
9519,9.0
9520,1.0
9521,2.0
9522,3.0
9523,5.0
9524,4.0
9525,2.0
9526,9.0
9527,6.0
9528,0.0
9529,9.0
9530,6.0
9531,6.0
9532,8.0
9533,0.0
9534,6.0
9535,1.0
9536,4.0
9537,6.0
9538,8.0
9539,0.0
9540,5.0
9541,4.0
9542,1.0
9543,2.0
9544,0.0
9545,9.0
9546,6.0
9547,4.0
9548,2.0
9549,4.0
9550,6.0
9551,5.0
9552,9.0
9553,7.0
9554,7.0
9555,4.0
9556,6.0
9557,5.0
9558,0.0
9559,1.0
9560,9.0
9561,0.0
9562,3.0
9563,1.0
9564,9.0
9565,0.0
9566,9.0
9567,7.0
9568,8.0
9569,6.0
9570,7.0
9571,6.0
9572,8.0
9573,2.0
9574,4.0
9575,5.0
9576,3.0
9577,0.0
9578,3.0
9579,2.0
9580,1.0
9581,7.0
9582,5.0
9583,9.0
9584,3.0
9585,4.0
9586,5.0
9587,7.0
9588,1.0
9589,5.0
9590,0.0
9591,1.0
9592,1.0
9593,1.0
9594,9.0
9595,7.0
9596,5.0
9597,4.0
9598,9.0
9599,7.0
9600,8.0
9601,1.0
9602,0.0
9603,2.0
9604,8.0
9605,5.0
9606,6.0
9607,7.0
9608,0.0
9609,1.0
9610,4.0
9611,8.0
9612,4.0
9613,4.0
9614,6.0
9615,6.0
9616,5.0
9617,8.0
9618,1.0
9619,8.0
9620,4.0
9621,6.0
9622,5.0
9623,9.0
9624,2.0
9625,2.0
9626,1.0
9627,4.0
9628,9.0
9629,1.0
9630,6.0
9631,7.0
9632,2.0
9633,0.0
9634,1.0
9635,7.0
9636,6.0
9637,5.0
9638,2.0
9639,2.0
9640,5.0
9641,6.0
9642,0.0
9643,9.0
9644,0.0
9645,1.0
9646,5.0
9647,3.0
9648,3.0
9649,5.0
9650,8.0
9651,7.0
9652,5.0
9653,6.0
9654,5.0
9655,8.0
9656,0.0
9657,5.0
9658,9.0
9659,4.0
9660,6.0
9661,5.0
9662,1.0
9663,1.0
9664,0.0
9665,3.0
9666,3.0
9667,9.0
9668,4.0
9669,8.0
9670,1.0
9671,7.0
9672,7.0
9673,9.0
9674,9.0
9675,4.0
9676,3.0
9677,6.0
9678,3.0
9679,2.0
9680,8.0
9681,2.0
9682,7.0
9683,6.0
9684,7.0
9685,0.0
9686,2.0
9687,1.0
9688,2.0
9689,9.0
9690,4.0
9691,6.0
9692,9.0
9693,6.0
9694,1.0
9695,0.0
9696,1.0
9697,8.0
9698,7.0
9699,0.0
9700,0.0
9701,4.0
9702,7.0
9703,4.0
9704,2.0
9705,6.0
9706,9.0
9707,5.0
9708,9.0
9709,0.0
9710,7.0
9711,4.0
9712,5.0
9713,8.0
9714,1.0
9715,4.0
9716,7.0
9717,9.0
9718,9.0
9719,8.0
9720,8.0
9721,6.0
9722,3.0
9723,7.0
9724,0.0
9725,8.0
9726,9.0
9727,6.0
9728,2.0
9729,4.0
9730,6.0
9731,2.0
9732,9.0
9733,7.0
9734,4.0
9735,6.0
9736,8.0
9737,5.0
9738,6.0
9739,1.0
9740,3.0
9741,5.0
9742,9.0
9743,9.0
9744,1.0
9745,3.0
9746,2.0
9747,0.0
9748,3.0
9749,0.0
9750,2.0
9751,0.0
9752,7.0
9753,3.0
9754,9.0
9755,3.0
9756,5.0
9757,7.0
9758,6.0
9759,5.0
9760,9.0
9761,5.0
9762,6.0
9763,1.0
9764,2.0
9765,4.0
9766,0.0
9767,2.0
9768,7.0
9769,8.0
9770,4.0
9771,4.0
9772,0.0
9773,9.0
9774,5.0
9775,9.0
9776,2.0
9777,9.0
9778,3.0
9779,2.0
9780,4.0
9781,3.0
9782,2.0
9783,2.0
9784,8.0
9785,8.0
9786,6.0
9787,8.0
9788,1.0
9789,6.0
9790,8.0
9791,9.0
9792,8.0
9793,2.0
9794,1.0
9795,4.0
9796,9.0
9797,1.0
9798,5.0
9799,7.0
9800,1.0
9801,6.0
9802,0.0
9803,1.0
9804,5.0
9805,2.0
9806,8.0
9807,1.0
9808,1.0
9809,3.0
9810,8.0
9811,1.0
9812,3.0
9813,1.0
9814,8.0
9815,5.0
9816,1.0
9817,9.0
9818,0.0
9819,3.0
9820,0.0
9821,4.0
9822,0.0
9823,5.0
9824,1.0
9825,2.0
9826,0.0
9827,4.0
9828,9.0
9829,5.0
9830,1.0
9831,2.0
9832,2.0
9833,7.0
9834,8.0
9835,7.0
9836,2.0
9837,4.0
9838,5.0
9839,3.0
9840,4.0
9841,0.0
9842,6.0
9843,1.0
9844,5.0
9845,9.0
9846,8.0
9847,0.0
9848,2.0
9849,0.0
9850,7.0
9851,6.0
9852,0.0
9853,5.0
9854,9.0
9855,7.0
9856,5.0
9857,0.0
9858,4.0
9859,6.0
9860,0.0
9861,6.0
9862,3.0
9863,6.0
9864,8.0
9865,1.0
9866,1.0
9867,8.0
9868,9.0
9869,7.0
9870,2.0
9871,9.0
9872,0.0
9873,2.0
9874,2.0
9875,9.0
9876,0.0
9877,6.0
9878,5.0
9879,7.0
9880,7.0
9881,9.0
9882,1.0
9883,7.0
9884,9.0
9885,8.0
9886,4.0
9887,5.0
9888,0.0
9889,8.0
9890,0.0
9891,2.0
9892,5.0
9893,2.0
9894,1.0
9895,4.0
9896,4.0
9897,8.0
9898,9.0
9899,7.0
9900,8.0
9901,3.0
9902,6.0
9903,6.0
9904,0.0
9905,1.0
9906,1.0
9907,1.0
9908,8.0
9909,1.0
9910,4.0
9911,4.0
9912,0.0
9913,7.0
9914,8.0
9915,2.0
9916,1.0
9917,2.0
9918,5.0
9919,4.0
9920,6.0
9921,0.0
9922,5.0
9923,7.0
9924,4.0
9925,4.0
9926,3.0
9927,9.0
9928,5.0
9929,8.0
9930,8.0
9931,0.0
9932,8.0
9933,7.0
9934,4.0
9935,1.0
9936,8.0
9937,4.0
9938,9.0
9939,5.0
9940,4.0
9941,1.0
9942,7.0
9943,7.0
9944,7.0
9945,7.0
9946,0.0
9947,3.0
9948,8.0
9949,3.0
9950,3.0
9951,0.0
9952,5.0
9953,7.0
9954,0.0
9955,8.0
9956,0.0
9957,0.0
9958,9.0
9959,2.0
9960,2.0
9961,3.0
9962,4.0
9963,8.0
9964,2.0
9965,2.0
9966,6.0
9967,3.0
9968,3.0
9969,6.0
9970,2.0
9971,9.0
9972,4.0
9973,0.0
9974,1.0
9975,7.0
9976,5.0
9977,5.0
9978,7.0
9979,3.0
9980,0.0
9981,4.0
9982,2.0
9983,0.0
9984,7.0
9985,5.0
9986,8.0
9987,0.0
9988,8.0
9989,2.0
9990,7.0
9991,0.0
9992,3.0
9993,5.0
9994,3.0
9995,8.0
9996,3.0
9997,5.0
9998,1.0
9999,7.0
